uuid,Keywords,label
89,empirically; simultaneous; conserving; constructs; tobit; elsevier; positive; price; ensure; reducing; rights; demonstrate; ownership; factor; based; analyzes; empirical; input; mechanism; improving; equation; feedback; growth; emissions; foreign; energy; impact; influence; economic; import; china; efficiency; trade; impacting; imports; impacts; industry; textile; export; exports,0
90,suppressor; differentiated; regulatory; translocation; factor; sponges; induction; circrna; socs3; obstruction; downregulated; circrnas; subtypes; signaling; variant; proliferation; circular; transforming; upregulated; bioinformatics; microrna; hypertrophy; tgfβr1; regulating; luciferase; inhibitor; pvt1; β1; phenotypes; phenotypic; apoptosis; transfection; cytokine; circpvt1; circrnamicroarray; extracellular; fibrosis; fibrotic; fibrogenesis; plasmacytoma,1
91,treatment; treated; gas; combination; combined; residue; method; perforation; aspiration; low; accessory; viable; reduce; gel; field; reducing; reduction; reduced; stomach; acute; patients; immersion; decompression; tube; volvulus; injected; emergent; ischemia; anesthesia; mucosal; injecting; mesenteroaxial; inflated; nasogastric; surgical; gastric; intragastric; endoscope; endoscopic; endoscopy,1
92,2018; negative; wield; disclosed; efficient; domestic; positive; oil; model; monetary; study; exerts; consumption; data; fiscal; visions; growth; 1982; financial; development; dynamic; approach; emission; fdi; emissions; empirically; economy; economic; carbon; ardl; influence; environment; pakistan; evidence; simulated; pollution; impact; environmental; dioxide; macroeconomic,0
93,grade; grades; remission; daily; doses; pooled; rates; level; compared; cumulative; quality; adults; recommended; meta; mild; pulsed; systematic; estimate; improves; beneficial; treating; articles; acne; oral; dose; low; studies; efficacy; vulgaris; literature; patients; moderate; assessment; analysis; treatment; review; analyze; reviewed; dermatologic; isotretinoin,1
94,views; england; marvellous; impairment; terms; uncanny; performed; body; nature; powers; rooftops; commentators; feats; behaviour; demons; explanation; imaginative; vapours; writings; conceptualised; explained; movements; texts; century; malleus; tales; 1650s; mystical; spectres; readers; maleficarum; sleep; esoteric; secrets; seventeenth; depictions; noctambuli; noctamubli; sleepers; sleepwalkers,1
95,actin; goats; diagnosis; species; positive; goat; neoplasia; ulcerated; 12; tract; led; identified; diagnosed; ciliated; epithelial; alpha; euthanized; mmt; duct; distinct; medicine; macaque; mmts; doe; benign; malignancy; differential; malignant; differentiated; veterinary; müllerian; ductal; intraabdominal; tumors; cervical; tumor; vaginal; genital; uterine; mixed,1
96,pci; data; tat; ci; meta; aimed; randomized; af; 97; dual; hr; coronary; versus; fibrillation; concern; oral; triple; atrial; undergoing; st; require; percutaneous; stent; infarction; analysis; investigate; analyses; risk; efficacy; investigating; insights; trials; therapy; intervention; myocardial; anticoagulant; anticoagulants; patients; thrombosis; antithrombotic,1
97,study; environmental; firstly; volatile; model; effluent; methods; produced; potential; estimate; economic; parameters; neural; experimental; reactor; organic; inputs; production; alkalinity; mesophilic; synthetic; artificial; developed; fa2; predict; models; anaerobic; hydraulic; simulated; sustainability; hybrid; correlation; variables; statistical; regression; regressions; biogas; predicting; prediction; nonlinear,0
98,routes; polymers; produce; melanization; ecologically; metabolic; losses; oxidation; primary; secondary; contaminate; metabolism; essential; carbohydrates; fruits; appressoria; crops; acetyl; toxin; filamentous; seeds; functions; detrimental; enzymes; plants; toxins; roles; role; virulence; infect; plant; glyoxylate; organelles; fungi; infection; mycotoxins; fungal; peroxisomal; pathogens; peroxisomes,1
99,exemplify; potential; process; progress; propose; accurately; daily; sense; soft; coupled; practice; static; body; superficial; augment; revisiting; literature; assessing; maneuvers; measurements; tissues; assessment; sonographic; diseases; imaging; patients; evaluation; dynamic; approach; examination; physical; diagnosis; medical; techniques; anthropometric; clinical; diagnostic; ultrasound; lymphatic; lymphedema,1
100,pneumonia; strategy; clinical; promote; duration; term; focus; ventilation; consequences; measures; benefit; economic; incidence; hospital; interventions; psychosocial; current; 70; osmotherapy; evidence; tranexamic; studies; hypothermia; therapeutic; mortality; reduction; normothermia; tracheostomy; maintenance; summary; critical; relevance; management; review; narrative; injury; neurological; brain; recovery; traumatic,1
101,tested; chemical; lncap; ionization; melanoma; assay; kb; mass; established; mel; hr; srb; isolated; ms; addition; structures; sk; carcinoma; chromatographic; cytotoxicity; esi; analogs; hepatocarcinoma; hepg2; prostate; ainsliaside; spectrometry; spectroscopy; epidermoid; pumilaside; electrospray; spectroscopic; vulgaris; aerial; artemisia; vulgarosides; eudesmane; glucosides; glycosides; sesquiterpene,1
102,methods; universal; demographic; economic; developing; component; strategic; develop; developed; strategies; level; economy; threshold; calculations; study; development; determination; ukraine; quality; indices; defining; goals; severity; scenarios; threats; standard; components; coefficients; country; meet; security; social; benchmarks; society; thresholds; safety; countries; sustainable; indicators; standards,0
103,glycocalyceal; compression; lung; absorptive; clearance; cough; ciliary; cystic; purinergic; transport; ion; periciliary; plaques; mucolytic; therapies; chronic; transepithelial; muco; dyskinesia; hypoxic; bronchiectasis; osmotic; mechanisms; mechanical; health; disease; diseases; inflammation; fibrosis; pathways; infection; mucociliary; airflow; pulmonary; pathogenesis; mucus; physiology; airways; airway; pathophysiology,1
104,ranges; active; days; react; sensitive; shot; time; deaths; autonomous; 20; italy; function; surge; transmission; age; people; 16; administered; consideration; estimate; gap; programmes; parameters; cumulative; citizen; assess; structure; citizens; impact; 19; mathematical; assessing; covid; incidence; effects; model; population; virus; pandemic; vaccination,1
105,construct; positive; providing; caring; improving; children; persist; history; notion; prepared; sensitive; girls; scientifically; supposed; women; sexual; reliable; determine; evidence; females; testing; misconceptions; health; unethical; parents; certificate; promoting; education; detrimental; crucial; harms; practices; knowledge; medical; adolescents; hymen; virginity; hymenoplasty; paediatrician; paediatricians,1
106,involving; diversity; density; enantioselective; calculations; transformations; stereocenter; mechanism; photoredox; stereocenters; bonding; acid; olefin; silyl; olefins; elucidate; stereoselectivity; aryl; dual; aryls; enantiocontrol; phosphoric; functional; interactions; cooperative; asymmetric; conjugate; adducts; molecules; alkyl; azaarenes; catalysis; arylglycines; organocatalyst; hydrogen; catalytic; catalysts; alkenyl; alkenylazaarenes; hydroaminoalkylation,1
107,potential; blood; iqr; hr; 001; detecting; pretreatment; identification; ikzf1; identifying; compared; heterogeneity; ci; ctdna; assess; crc; efficacy; test; burden; assessed; surgery; sequencing; treatment; investigated; mutations; mutation; therapy; patients; colorectal; methylated; assessment; tested; quantify; methylation; quantitative; bcat1; tumor; cancer; radiotherapy; chemotherapy,1
108,consistent; egg; birds; stimulus; laying; femur; interstitial; male; sexually; hyperostosis; preovulatory; follicles; diseases; seminoma; morphologically; radiographic; labile; calcium; serum; sustentacular; ovarian; autopsy; antemortem; tumor; bones; physiologic; polyostotic; nonpneumatic; pneumatic; estrogens; humerus; undulatus; bone; neoplasm; neoplasms; neoplasia; testicular; budgerigars; medullary; melopsittacus,1
109,aromatic; treatment; dyeing; positive; spectrometer; industrial; techniques; vocs; risk; spectrometry; attenuation; detected; nitrogen; oxygen; spray; plant; emitted; risks; removal; textile; degradation; purification; adverse; bacteroidetes; halogenated; ecosystems; organic; volatile; proteobacteria; compounds; actinobacteria; wastewater; metallibacterium; efficiencies; hydrosoluble; elimination; respiratory; effects; biofilter; pollutants,0
110,multiple; ambient; cities; equivalent; national; reported; neglected; air; loss; substantial; measures; 10; deaths; cardiovascular; evaluation; adverse; estimate; concentrations; reduce; accounting; respiratory; mortalities; mortality; illness; health; disease; estimating; economic; attributable; yuan; china; attributed; impact; pollutant; effects; burden; chinese; exposure; pollutants; pollution,0
